评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7159610726780584715,[赞][赞][赞][玫瑰][玫瑰][玫瑰],,0,2022-10-29 01:06:45,谈谈（驾考522,https://www.douyin.com/user/MS4wLjABAAAAg0okZiydJV2CYP_aOd67RPKefAdoXTPVF7pBK0ANuLQYGca0mNvBrFP0EgKXMUUF,tantanjiakao,喜欢唱歌.喜欢开车的人,0,甘肃
7159608038445548318,美女漂亮[赞][赞][赞],,0,2022-10-29 00:56:15,代寿英,https://www.douyin.com/user/MS4wLjABAAAAgp0XYDosHeUYMClTHLvex-n_6r0z3TrvsKsuRAxZaGAXveyZWcZYiexlclhmT5sP,daishouying5,"她是你的朋友
谢谢你的关注
属地：山东
女",0,山东
7159607831099147022,[赞][赞][赞],,0,2022-10-29 00:55:20,再一次相遇,https://www.douyin.com/user/MS4wLjABAAAABrrAD1wylWu7gnwCju5VHg9YSH0vx0nMDBTPeZTOD-E,,说点什么好呢,0,云南
7159601034451976999,[赞][赞][赞][赞],,0,2022-10-29 00:28:51,海王,https://www.douyin.com/user/MS4wLjABAAAALZKMZ-ZOYCymb1A40rwGSqTnoQFJ1lHqVw8wXZ92wJg,,帅＼(☆o☆)／,0,四川
7159597809196712712,太美了[赞][赞][赞],,0,2022-10-29 00:16:25,用户79853389817O,https://www.douyin.com/user/MS4wLjABAAAALXD_YSyeZ-VY8m6hfaWMvyMheZzK9CNG2MVn65y0sEjAXur0zmohU6-xJrz-MthX,86293886448,小苏非常感谢友友们支持,0,重庆
7159500694427763467,@送你一朵小红花+,,0,2022-10-28 17:59:21,不喝饮料,https://www.douyin.com/user/MS4wLjABAAAA1Mu7SI_erNFeMU2nRmXTASjYkHGz37WXKZbQ6T-a4e0,Myw021118,,0,江苏
7159494040957928226,好漂亮[互粉],,0,2022-10-28 17:33:36,米多拉,https://www.douyin.com/user/MS4wLjABAAAATlwevzcgvkHECMaffpiIsGJK9WIXCaxVxxTHN0k_sGM,pl518918,愿走过的所有弯路，最后都成为美丽彩虹🌈,0,广西
7159470747168391973,好好看,,0,2022-10-28 16:03:10,笨女人,https://www.douyin.com/user/MS4wLjABAAAAc9DL_mQGvWMg-y01JougJAEFLpTslkyB30Rcgt05PBE,,做个独立志强自主的女人吧！！！！,0,浙江
7159464879384003328,@长乐,,0,2022-10-28 15:40:27,用户7274921519997,https://www.douyin.com/user/MS4wLjABAAAApZfcwEJDm6EUlMMccgDM6KG6A34nP29ddmyN4-xi0wouM6MLtcyKtSVC6wzyP7WO,35610089149,,0,陕西
7159453703996801824,@Kel,,0,2022-10-28 14:57:06,17-,https://www.douyin.com/user/MS4wLjABAAAAh1rysWiTW92x3NgKBn_NpfQpcW4R9Wlhbzsr8tVtXZ8,Y101123..,速速闪现,0,湖北
7159431131434107652,@怀广 怎么样,,0,2022-10-28 13:29:24,财神爷的白月光,https://www.douyin.com/user/MS4wLjABAAAAX7dMlq0kyXuXU8J3831gea98a7KbDB_ik9W-tDZR7Ew,,哪有什么避风港，心情不好的时候，都是一个人……我很想避风的，但我没有港,2,浙江
7159424370657985294,@汤姆布利柏,,0,2022-10-28 13:03:14,Round u,https://www.douyin.com/user/MS4wLjABAAAAMo3IGeuAX9dGxQV-vY2dx2LJqAZxgW29GyW_NLjE-71zKDLkw66u3aBkEpjvax5_,88268121924,"在狭小的树缝也会被🌙拥抱
胖胖菜：@With u",0,云南
7159410790058132259,大美女大美女大美女[舔屏][舔屏][舔屏][舔屏],,0,2022-10-28 12:10:29,香菜火鸡面,https://www.douyin.com/user/MS4wLjABAAAAJ_lPraRvuQuCzvr8vo_o0DRslMjTYxeqBRpXZIm9yl0,,,0,江苏
7159408298708992771,[比心],,0,2022-10-28 12:00:48,用户0492009261763,https://www.douyin.com/user/MS4wLjABAAAAaEv6925GSOe9y6bNBl2EdvCgWa8NAZta1UiuRCsmz_g,33497218085,,0,河南
7159395790740521742,@哇塞，妹妹酷帅[赞][赞][赞][赞][赞][赞][赞],,0,2022-10-28 11:12:17,轻舟一叶,https://www.douyin.com/user/MS4wLjABAAAA0PHwWSH7O0Pou6KjB0NJeH-l1rmpgsDGbwwjiRnWUfM,,w69岁,0,贵州
7159355369676030760,@海盗 风格,,0,2022-10-28 08:35:34,Zoe-开心,https://www.douyin.com/user/MS4wLjABAAAAWGIgRcRcWQ01my60O--nmsYxinKSRUxPNvlL5Cj5Qdg,,,1,河南
7159342373297881863,[赞][赞][赞],,0,2022-10-28 07:45:08,人生如梦,https://www.douyin.com/user/MS4wLjABAAAAIkb21zH5Kyt0XrlYkAEVDkvXnni-iZDsBIA94tSG_E86fSPlce-EhO381Q8PQSGb,wxyz.123456,,0,浙江
7159337941003911949,@就爱打瞌睡,,0,2022-10-28 07:27:51,发呆呆呆呆魚.,https://www.douyin.com/user/MS4wLjABAAAAlC9DuNbgAw2UD7mql1K2mnJGWHklXYoEJY3JlGM7i14,,,0,北京
7159317756026274575,[赞][赞][赞][赞][赞][赞],,0,2022-10-28 06:09:47,用户7900928416674,https://www.douyin.com/user/MS4wLjABAAAAC-cvya5t3MelC7qLpz-Uzukm00bENAkSwm4nGbrYLgo,91051308111,,0,安徽
7159264222617879328,@伊诺 像姨儿,,0,2022-10-28 02:42:34,妹妹🧍‍♀️,https://www.douyin.com/user/MS4wLjABAAAA7rkr_XwAMBFzQiGR0ptTdaFQcdxI7PwztXrsunGR-l3ZVTlU5UMsMiLu7Uj9EFs5,24928147069,,1,湖南
7159232048178660128,@Xxxx🐽 太美,,0,2022-10-28 00:37:03,荔枝🍒🎻,https://www.douyin.com/user/MS4wLjABAAAALwwNTSydXFSo6p0i5hmzBcfKuFoAigo02rtoHyoKQks,,"高校小提琴教师🎻
学琴 咨询 可私信",0,河南
7159229195791729416,好漂亮啊！[比心][比心][比心],,0,2022-10-28 00:25:56,辰晨泽哲姥姥,https://www.douyin.com/user/MS4wLjABAAAAsS9_wif7RaHDZUh8YSLjaE2SCUPtgJQqcUI4ZOcA1ixRdStjkOuqfEkz7fjLMM5u,93043359275,,0,辽宁
7159228309962867469,@让让 她素颜出来的时候[流泪]我他妈[流泪][流泪]立刻爱上,,0,2022-10-28 00:22:25,woaizhongguo,https://www.douyin.com/user/MS4wLjABAAAAY00bTQLrwAWHvyjSDyW9odz0hv6YosnSkGVjWyEXcvk,921zqq_com,"帅哥请找她@uocl2_^ 

大bb：exo🧡❣️
小bb：nct dream💚",1,重庆
7159226575286780672,[惊呆],,0,2022-10-28 00:15:44,用户6265006009682,https://www.douyin.com/user/MS4wLjABAAAAEvAqeCa4twg_RyZSfrBNkO6dFBZ5FxH4-y-wrP7FIks,52450606373,,0,广东
7159226195124060961,@女♀亭,,0,2022-10-28 00:14:20,嘚嘚,https://www.douyin.com/user/MS4wLjABAAAAscKImstv50bJEpspuYEAoIEnbC11EYKuOKrCr4AxF0A,,,1,贵州
7159194695795753743,这么漂亮，这么年轻[赞][赞][赞][赞],,0,2022-10-27 22:11:54,碧空,https://www.douyin.com/user/MS4wLjABAAAAYYba1NOPqhNGuwIgZnbXBiRikkqj0jz3V6QT7iAVJI8,bikong21429,,0,河南
7159188879231845161,好看，漂亮[赞][赞][赞],,0,2022-10-27 21:49:20,琴姐好物推荐,https://www.douyin.com/user/MS4wLjABAAAA8I8CU_qcgJTvESiuccU31_oq25FJMFHHqyYwqlmfeME,qinjie26512,"！感恩相遇，感谢每位朋友支持
💦每日分享生活小技巧
💦所有问题请及时找客服
💦24小时为粉丝宝宝服",0,江苏
7159187968132006695,[赞][赞][赞][赞][赞][赞],,0,2022-10-27 21:45:47,华爷,https://www.douyin.com/user/MS4wLjABAAAATpwdHE8j3yAN9Ctpnh5xQDS0L0MJkSBSgn3GtxAMKQMR5kfIC_2_KWBmAc3o4I3q,huaye55231,,0,湖南
7159187534277853987,美女表演的真好。[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][爱心],,0,2022-10-27 21:44:07,泸州陈姐,https://www.douyin.com/user/MS4wLjABAAAAn8zh3OP3UtZtJuBNIIvq73HZZDDh8PYfwQKyGCmZ5ch37UD4LqmwHjpDoj6WspSw,a12345669108,。,0,四川
7159186960489071368,[鼓掌][鼓掌][鼓掌],,0,2022-10-27 21:41:54,魏蓝,https://www.douyin.com/user/MS4wLjABAAAA-SGRTqO749GX60JTOC2S-khIo50pNXTRd6Y6Y0T79S2iMtRkqmL0L8LMBAWKJuCu,sayenvhaiyandan,我想在你眼里撒野奔跑,0,湖北
7159185507954934564,[赞][赞][赞][赞][赞],,0,2022-10-27 21:36:15,坚强,https://www.douyin.com/user/MS4wLjABAAAAKHbbABWi3d8QGbEMz0YVoaxNLnYPiGGq-j3g6QfuU_o,,,0,云南
7159185403244364556,[赞][赞][赞],,0,2022-10-27 21:35:50,吕氏,https://www.douyin.com/user/MS4wLjABAAAAExxx0VjahQdjDD8KUwEAhUdmXHEIkTpF8rSI9QWMGWw,lvshi53931,,0,浙江
7159184004633248544,好身材，人以美，祝小美女永远年轻漂亮[鼓掌][鼓掌][鼓掌],,0,2022-10-27 21:30:26,连花 🌸🌸🌹🌹🌺🌺,https://www.douyin.com/user/MS4wLjABAAAAFbkcz1O0Z7eEsr4QzzGzKBL_hsb8JeboYRVnVG2DXKA,,诚信做人诚信回关，诚信互赞，做一个诚实的人，如果不诚信我就是关注了以会取消，我喜欢和诚实的人打交道，！玩抖音就是玩过，开心，所以希望大家诚信做人，感谢抖音平台让我们五湖四海的人都能在一起！,0,新疆
7159182838967993088,养眼迷人风采![赞][赞][赞][赞],,0,2022-10-27 21:25:52,兰姐,https://www.douyin.com/user/MS4wLjABAAAAIwcnmlJc9SRFJZ2djYDMlYYZ8vH3sSfURP60ePsEh0E,,我就想每天拍好自己的视频。怎么写写什么，我也我也不会想。,0,北京
7159182056534098718,@[赞][赞][赞][赞][赞][赞]漂亮,,0,2022-10-27 21:22:52,开心快乐冯姐,https://www.douyin.com/user/MS4wLjABAAAAJtAv_EyezEkCmYbwgSqNYCmjcuNgA-W9V9D7g9wvkSA,dya3adqvhu2b,"一个农村妇女，
常年在家照顾生病的老公
希望大家点赞关注
祝我们生活都越来越好",0,重庆
7159182010970555151,[赞][赞][赞],,0,2022-10-27 21:22:41,彦吉文,https://www.douyin.com/user/MS4wLjABAAAAd5E5VUQ-7tTqXWZNP4mDoOdkWTCYlnMAsHyaJwFw2hw,zhongyan1965,"💋平台上主要是以舞会友
💋感谢家人们喜欢🌹

💋感谢你们的关注和支持。一生喜爱唱歌跳舞，把自己变成十八岁的老玩童。💪💪💪",0,湖南
7159181919896257280,美颜一开好皮肤自然来[捂脸],,0,2022-10-27 21:22:21,宸宝啊,https://www.douyin.com/user/MS4wLjABAAAAaIBhZh0RCLtgPRwIz4ABlhOsyWXz0dMIDX2YYlXeIek,chen316935677,"感恩相遇 感谢陪伴
爱家人 爱自己
生活没有感同身受 唯有冷暖自知",0,山东
7159181193756443399,你这么漂亮，我这么可爱，你怎么可以不回话呢？[捂脸][捂脸],,0,2022-10-27 21:19:29,兰姐美食社,https://www.douyin.com/user/MS4wLjABAAAAquTZSq9r473FCj-8rjMzV4dbt7Ri4m4x8Sori3WikmQ,,"兰姐带大家嗨吃嗨乐，
吃天下美食，品美味人生",0,四川
7159180957294838565,好漂亮啊！落落大方！美妹歌声悦耳动听！太棒了！[赞][赞][赞][赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-27 21:18:36,恬桉,https://www.douyin.com/user/MS4wLjABAAAAPf4vGO9k0vD83BPuDr2b8js96NIuK-NEjWY87leqpqQTImMg-1cZ9PGFUKHWVEE0,39740921350,"生活只要平安健康开心快乐就好
祝亲朋好友家庭幸福美满🌹🌹🌹",0,福建
7159179890071667463,[赞][赞][赞][比心][比心][比心][比心][玫瑰][玫瑰],,0,2022-10-27 21:14:29,Andy25小花💞᭄,https://www.douyin.com/user/MS4wLjABAAAAVWex0YfQBgebSk2sW0s1xA9qcNau_4GSgI5frAGhplt6rG0XfypoTxvwWfeXKK9n,w144568989,,0,河南
7159179807268733737,@[玫瑰][玫瑰][比心][比心][比心][比心],,0,2022-10-27 21:14:09,♥Trick♥,https://www.douyin.com/user/MS4wLjABAAAAVNGpztsWTnHwSIUfUueNZ0LGTmsCIdUa03IRWeLmsEs,,,0,江苏
7159178155202757384,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][感谢][感谢][感谢][感谢][感谢][感谢],,0,2022-10-27 21:07:45,兰,https://www.douyin.com/user/MS4wLjABAAAApQXQfT9yk4ceqcm04SAoDwqaBQbrbfOWE9ZfxXzXcno,lan5157350,,0,湖南
7159176469170717471,漂亮[赞][赞][赞][赞][赞][赞][赞],,0,2022-10-27 21:01:09,傻丫头^_^,https://www.douyin.com/user/MS4wLjABAAAAGwRIn0fPlC1Q1q8wcaGbBlPzYFgP5TVpIGnODUJItX4,,,0,河北
7159175760228991784,@[赞][赞][赞][玫瑰][玫瑰][玫瑰],,0,2022-10-27 20:58:25,用户4021637119751,https://www.douyin.com/user/MS4wLjABAAAAIQW_POJ_-UzHPdt0uW59RDooX1CxQ_UfJwXMUWjmWgg,50047816203,,0,湖北
7159172791203037959,[赞][赞][赞][赞],,0,2022-10-27 20:46:55,马丽华,https://www.douyin.com/user/MS4wLjABAAAAcerNcTheDI356CZyyjMTrn6H0I0UUMjefw4lRfgAO901JL_i7dtzX5mqRlY3fhya,malihua14672,我同意,0,湖北
7159172328861287182,这个不错哦,,0,2022-10-27 20:45:09,晓抱爆,https://www.douyin.com/user/MS4wLjABAAAAfsLCzzMQ6WdS5jmFFa3jGfgRx7FS93PulMrmW11n9u5cZ-9ScZ9f5noyH6VtIzJh,GQ90098388228,"❤️只把品质放在第一位
❤️都是我自己试用过才会上架
❤️分享我[认可的]&[好用的]
👭🏻感谢大家的关注!
❤️所有售后问题联系客服
❤️每天分享优质好物",0,天津
7159172202394092319,皮肤好好[比心][比心],,0,2022-10-27 20:44:38,慧慧🫧,https://www.douyin.com/user/MS4wLjABAAAAckQEm1-dodGM4BMHN9napGAELy6oWmF6_bHuu8Ap3bM,qq935721489,"我很简单的，只要你对我好，我会加倍的对你更好

接档时间:早9-12点，下午15-18，晚21-22点",0,福建
7159171461302141711,[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][爱心][爱心],,0,2022-10-27 20:41:44,雅心婆婆,https://www.douyin.com/user/MS4wLjABAAAA7ykZFYusIJERJkSEEkbePx-LsFXyr1Hx-ZrdBAicoy4EMTw0J80wEWXQvD8G2H-b,yaxinpopo817,,0,四川
7159167421622223627,[赞][赞][赞][赞][赞],,0,2022-10-27 20:26:06,潇洒一回,https://www.douyin.com/user/MS4wLjABAAAAmF0dSK2i0w-t0kG3bSU00lwLsCPvB20lrLtOO_wLlYQ,,,0,四川
7159167197331407646,漂亮[玫瑰][玫瑰][玫瑰],,0,2022-10-27 20:25:13,平安是福,https://www.douyin.com/user/MS4wLjABAAAAySJHbtPsoncazvp98oJHW1-4frEls2uq6biaqFnmTRTD1kgkArPxNs2m5nMrNWLP,xuriyangyang53,我们的生活中必不可少的条件就是歌曲唱歌，好听的音乐唱一首歌心情舒暢还有开心快乐逗你一乐70后：爱生活爱抖音爱分享记录：喜欢表演，雅俗共赏，诠释不同的角色作品：段子仅供娱乐，与生活无关,0,山东
7159167196614361888,好漂亮的小姐姐[比心][比心][比心],,0,2022-10-27 20:25:12,粽子妈,https://www.douyin.com/user/MS4wLjABAAAAPD9fOSLLquGI8RbPVSNcEX5I92wAntv_eHOpyo5bRwk,jiachenhanyi,心有山海，静而不争,0,湖南
7159163784883749636,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,0,2022-10-27 20:11:58,温英姐,https://www.douyin.com/user/MS4wLjABAAAANrMMRBfn3sQisvSwxfgaaJMlvIljo_K4Mn5O6i8c2Wg,wenyingjie80,,0,广东
7159163422549132040,@忧的U 姐姐[舔屏],,0,2022-10-27 20:10:32,希林まき,https://www.douyin.com/user/MS4wLjABAAAAl9QHPiznNqAuF53jLiNz_D-hvxWE7AkloE99Jz11U3yb8AXwc4E-RlA4oPAepXkE,chimu47091,"每一个瞬间都是美好的
脑婆：@我看你是真的瞎",1,安徽
7159162510632567567,美女[赞][赞][赞][赞][赞][赞][鼓掌],,0,2022-10-27 20:07:01,顺心,https://www.douyin.com/user/MS4wLjABAAAAF3AT8Zp9lhG8N_3zoRs37ThEw7u51bm1pFH2XyRf9D4,shunxin4493179,！,0,吉林
7159161364199555851,[赞][赞][赞],,0,2022-10-27 20:02:34,杨二姐(拒绝私聊),https://www.douyin.com/user/MS4wLjABAAAAsnse6IVMm3Bt1cejWsnK3Tqi2Qj-nfuIR_klmqnFaNg,,｜,0,江苏
7159160904407270182,棒棒哒。[赞][赞][赞][赞][赞],,0,2022-10-27 20:00:47,我是一生幸福李吉元。,https://www.douyin.com/user/MS4wLjABAAAA7-lOnOrl1FgMnLfxwA0nWuVjI2Bp5KBeok0HmQ7mkp-7QQBqEgWOt641S0UUMLdS,88601808570,,0,陕西
7159160426490741544,太漂亮了[玫瑰][玫瑰][玫瑰],,0,2022-10-27 19:58:54,雯雯,https://www.douyin.com/user/MS4wLjABAAAAKDSHnT7BJMvJlkEVWkTnYWWQiAcOfo0sXmqz_sY_O3fHuPd3OwXG9dHAR-BxJYYX,wenjieyouxuan6,"❤️爱生活 爱分享 爱购物
❤️只买对的 不买贵的
❤️好物每日持续更新中
❤️感恩抖音，感恩遇见",0,内蒙古
7159160035476718367,好美[赞],,0,2022-10-27 19:57:23,梅,https://www.douyin.com/user/MS4wLjABAAAAymhZ6f0H_SOKZamdvo8HtCNus6-XYmCgc4vTGAhDl88,,,0,江西
7159157420521833229,[赞][赞],,0,2022-10-27 19:47:16,唐冯丽霞,https://www.douyin.com/user/MS4wLjABAAAABq-cwgIZHeg23huym4chNF3U-1wcKjp6Q1jCf5eWO8Q,fenglixiatang,,0,河南
7159156501806203659,,,0,2022-10-27 19:43:42,桂花,https://www.douyin.com/user/MS4wLjABAAAAy0yYsikVY65OzhOthzHcrahVx6HXbIv6vN73Uy8Fb0GpL-m-E734zcmL_ZnNuWEH,guihua62230,,0,湖南
7159155785841804036,,,0,2022-10-27 19:40:54,雨菡,https://www.douyin.com/user/MS4wLjABAAAAdqMEr5I15skIyVPLwdJCUVwef3AimMQaVSKravJcJp3GVS7IykAezoLpT4VyQsWv,85654483059,,0,云南
7159155277571801887,@好身才[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰],,0,2022-10-27 19:38:57,:喜羊羊,https://www.douyin.com/user/MS4wLjABAAAAARcJfrZjzB3UAZuy6Ex-7eT11FiP4WUBn0t7wb1kss0,dy08949ytzkp,我是廖世轩:家住荣县复兴英麻子沟:只要开心快乐就好,0,四川
7159154005331198727,@卿-,,0,2022-10-27 19:34:02,飞..,https://www.douyin.com/user/MS4wLjABAAAA250Xc7iNYfqrSrltXEAB1876bJVUSrPa-GQ0pxSFWGHMtaN4KHdY3pd4XOnYtiLB,24.1.31wang,"爱意不在冷淡 玫瑰不再浪漫.
聚会管打碟：wangf l07",0,广西
7159153058114290468,[比心][比心][比心][比心][比心][抱拳][抱拳][抱拳][抱拳][爱心][爱心][爱心][爱心][阴险][阴险][阴险],,0,2022-10-27 19:30:20,王宏彩,https://www.douyin.com/user/MS4wLjABAAAA9Hjqu4Dz9CLqjPG5-y9VedJBvwEHCTAV11Mv3FmKiWc,dyucddojph91,,0,安徽
7159152330855793448,[赞][赞][赞][赞][赞][赞],,0,2022-10-27 19:27:32,人生短暂,https://www.douyin.com/user/MS4wLjABAAAAkDcFuOQbCns-O0vhcW66GK7_A5vF14RsMI1gV8MpIvo,dye4dtji0p67,我真的好累,0,云南
7159152116237157134,[比心][比心][比心],,0,2022-10-27 19:26:41,小鱼儿奶奶,https://www.douyin.com/user/MS4wLjABAAAAVUpQARny8eJ_sfSBEkl8Mb0qzKriPEgteiu7xW8tZjBF_zb3XjwTUq-L8dv_EuZX,dydm4llpw6ch,哈哈哈,0,陕西
7159151672962482944,[比心][比心][比心][比心][比心],,0,2022-10-27 19:24:59,白云💦💨🌥玉凤,https://www.douyin.com/user/MS4wLjABAAAAgozE83lXIPH-xV_Z6xSxBZUw-C18KYv2-ex7ivkVkItc4mmw1X6K9ZfiNzlic4ir,93569526577,,0,陕西
7159151618273280776,漂亮[赞][赞][赞][赞],,0,2022-10-27 19:24:47,小白兔,https://www.douyin.com/user/MS4wLjABAAAAltEOT_LzgzCwALiklUjRaioPbFzGSi5Qsnbyl-AjBleU8x06ABr_NPjiFe7hze6Y,mipopo96399,,0,重庆
7159150654329668385,[赞][赞][赞][赞],,0,2022-10-27 19:21:01,利平，阳江,https://www.douyin.com/user/MS4wLjABAAAATp_-LaOxcmCN3M2M0W4yaldQA4mN7fV5tSClDW_O4FdJ1MJOdbpzXA3qpvEWcBMr,lipingyangji86,广东省，阳江市,0,广东
7159149551575483174,"🐇🐇✨✨🐇🐇✨✨🐇🐇
🐇✨🐇🐇✨✨🐇🐇✨🐇
✨🐇🐇🐇为什么🐇🐇🐇✨
🐇✨🐇🐇那么美🐇🐇✨🐇
🐇🐇✨🐇🐇🐇🐇✨🐇🐇
🐇🐇🐇✨🐇🐇✨🐇🐇🐇
🐇🐇🐇🐇✨✨🐇🐇🐇🐇
✨✨✨✨✨✨✨✨✨✨",,0,2022-10-27 19:16:45,珠艳,https://www.douyin.com/user/MS4wLjABAAAARm5dxb6xbZ92uVKx5Nn_2V7LtuRzqYhXwgBbmpL2D3c,Shao3653,"👩我是一名80后宝妈珠艳
👗每天给大家分享几个小视频
🌺你们看到的商品都是自用才分享
🌸视频同款在下方👇🏻橱窗",0,上海
7159149049256903437,[赞][赞][赞][赞][赞][赞][赞],,0,2022-10-27 19:14:47,石头,https://www.douyin.com/user/MS4wLjABAAAAF9CvhNSnEnhGD0OpyWEO2VBijsnYXx_I4w_yP0m6I7M,shitou41539,女神,0,湖北
7159147421854991135,@垫底辣妹 @纵有千千晚星,,0,2022-10-27 19:08:29,用户7021420844424,https://www.douyin.com/user/MS4wLjABAAAA44A6AyPYyELoEuBD4n22CnZc3FpwLq8JvCHSP5m97QI,20504596134,,0,湖南
7159147046262768420,[赞][赞][赞][赞][福],,0,2022-10-27 19:07:01,海阔天空,https://www.douyin.com/user/MS4wLjABAAAAwlThXNT_yz5XLep1beUGtMmos95Ce59FqTmcyajcsaA,AGFMNK868,！！！！！！,0,安徽
7159142330250429196,[西瓜][西瓜][西瓜],,0,2022-10-27 18:48:42,谷雨y,https://www.douyin.com/user/MS4wLjABAAAAUTIZUn7_mKVgAZpSPZNRwAdgkDrabxI_YW-se_NbFn-1QIaMoTG5u6PrhLepxuFD,aslker2,12,0,江苏
7159140727644816165,这叫漂亮？？眼睛小了就输给了观众[捂脸],,0,2022-10-27 18:42:30,心态依旧。,https://www.douyin.com/user/MS4wLjABAAAAUI6V4pKmlfEwGC9QVLpiSF_CBQ202WmNSCBY3FTYNt7Yr2VNQ8EvUOSpW0NX99cR,dy9aceb5gcce,1464495760,0,浙江
7159138954359538432,不错哦[赞]漂亮,,0,2022-10-27 18:35:37,晨露,https://www.douyin.com/user/MS4wLjABAAAAyhTX9cHXaSKTsuszZPUiG3g_V2lFTrQY2YkXnEeJJjA,,"那有什么岁月静好.只是有人在替你负重前行！        
认真开心的过好每一天.每一个人都有自己的不易",0,湖北
7159138833299194661,漂亮的美女[赞][赞][赞][比心][比心][比心],,0,2022-10-27 18:35:07,小云云,https://www.douyin.com/user/MS4wLjABAAAAKHXQIXHlHxpKHKIZq_OHvDn_pyPyXkAVX1Vr4PqND-Y,3957shxy,时间真的会让人改变很多，包括我们的模样，我们的心,0,浙江
7159137136615621389,开心快乐每一天[玫瑰][玫瑰],,0,2022-10-27 18:28:33,雪中梅,https://www.douyin.com/user/MS4wLjABAAAAG_BVNtrY44ZrbQhNu82m13zoo8Hp-15QcHZePKYh4C0p34zD2MO0Lhrz1lwwBKW4,dy6rmdho5oo5,梅花傲雪，冷香四溢,0,IP未知
7159136787087573775,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-27 18:27:13,姚奶奶,https://www.douyin.com/user/MS4wLjABAAAAifFB-IZDzZxu-I9LRoK8wnEb7Sj_qOlw5G44jYl_NHE,yaonainai58393,,0,安徽
7159136263709999884,[赞][赞][赞][赞][赞],,0,2022-10-27 18:25:10,刘姐影视,https://www.douyin.com/user/MS4wLjABAAAAuekeGqkETFPSqN214QRhu82CAKs4cPdhpgva5S0aMiI,52457804912,"刘姐，小程序推广
感谢官方的支持
感谢兄弟姐妹们的喜欢与支持
优秀的人都点了关注哦！",0,山西
7159135058140676872,@[赞][赞][赞],,0,2022-10-27 18:20:29,风景优美,https://www.douyin.com/user/MS4wLjABAAAA7Vkf1csQcGB6dTxth84Hr65ALkwwWg6TAU1xRX4v6gohTHGBiHGvEQYEVF_vu-Xr,dyobz1w2wlbh,,0,湖北
7159133246809506599,@姑娘真漂亮[赞][赞][赞],,0,2022-10-27 18:13:26,用户9207521974915,https://www.douyin.com/user/MS4wLjABAAAAN9pJHjv_kvKGvwgt7Q_fJdBee6Zo7OvL6UPAEJi-WEF-lylNiCkv-rpDpv6mZlm_,dystydl2y7mq,,0,重庆
7159130805767013160,美女长的太美了[赞][赞],,0,2022-10-27 18:04:01,田甜优选,https://www.douyin.com/user/MS4wLjABAAAA-XXYa9pQnl_8fzODnxDVRh5vzlQQwACFEtXcOeUIMUo,zcj168948,"❤️爱生活❤️爱分享
❤️每天分享自用好物
❤️只买对的，不买贵的
🎁感谢有你❤️感恩有你😘😘",0,辽宁
7159130513608622888,[赞][赞][赞],,0,2022-10-27 18:02:54,相约湖畔民宿,https://www.douyin.com/user/MS4wLjABAAAAj12spB2Hsi4JrkEGhNt_K5SaSwl0MZCvkeK_F-pAEhVyN5ke2zagOt_7fjE1rIR9,60128345835,相约湖畔民宿，欢迎五湖四海的朋友入住。地址在山东省淄博市桓台县起凤镇华沟村旅游路与荆夏路交汇处路南。小三峡烧烤西邻。电话18265898668,0,山东
7159126934026273544,好看太漂亮了[玫瑰][玫瑰],,0,2022-10-27 17:49:01,轩轩好物❄️,https://www.douyin.com/user/MS4wLjABAAAA4LQSFKVrJBQ5ExU_bkVDy5Hmy5wGCDsGS7GfGP4EGS0,,"谢谢你这么好看还来关注我🌺
每日好物分享🌺",0,甘肃
7159126018027651851,@寻慕卿,,0,2022-10-27 17:45:26,赵优秀,https://www.douyin.com/user/MS4wLjABAAAAEOFEqoai2lCIqfGANN_T6zn5V0vhweqigmbf4olY6n8,zwq021216,@渡鹤,0,湖北
7159123340304270095,[赞][赞][赞][赞][爱心][爱心][爱心][爱心][比心][比心][比心][比心][咖啡][咖啡][咖啡][咖啡],,0,2022-10-27 17:35:03,银仲珍,https://www.douyin.com/user/MS4wLjABAAAAHt6TTeG97pTLDEKjJKhk0b7XgKt5jM7eXHx7eZO1VVjY_LUeNVu6tvnhMx3YgiZo,yinzhongzhen22,"喜欢和给别人带来快乐
谢谢大家勒支持，感谢大家喜欢姐点个关注我会多加努力谢谢大家支持谢谢大家喜欢",0,四川
